IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
169.197.85.193  | EDoADNpQx2f5rDNvPgifSAkmMdx3QJKAhhcLGnXBbDSV | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
51.81.206.202   | 8nseAdxY5rZN4REVDFtL33Hg1GKem41XfVDV2co1UoyB | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
185.26.10.181   | GZD8ZEENi4QVE9fKTWWPgZiRpvGypP3mbEaWFVtPJLwt | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
64.130.49.80    | 6Lp6nH2MQBhcc6orZu6xwTaNeLUwT5QV4JgTM4FB6hg5 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
87.98.190.219   | DtE5Rx2j4Le2GSKwyJM7fkYHKxKG7FzxN3YLGXBqCE6K | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
91.121.240.41   | EGRQfLT91dN4g5bzUDLxLDVW86LHra6e5MAK7hYT7oDY | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
139.180.195.13  | vvvvbtDs9HsdsE6NskZMnb1RA6muoud1ChQuiF9QhSM  | 8000   | none  | none     | none                  | 1.18.22 | 4215500110
135.148.9.217   | G4gQmeDjfZnz2bbbp1TB9QW57ce8dkZLSnFeUWnFQbi3 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
185.187.154.112 | 9nx1L3vmqAsAHa2mKh3WZKJQpJCmLRetzHyLMBf8j3dg | 8000   | 8003  | 8009     | none                  | 2.1.9   | 3039680930
144.217.201.89  | FuLHkxwzHJaxiu51hycxHFXPJ8ocW7qXfmnPS6aEy9oK | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
194.48.217.43   | 3oE3sEoUkGbz6yFTCuDauS3rw9tAj7im1DXXAbooi5UP | 8000   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
51.83.231.158   | AcNAp3Nm3JPZqM4zpbp1a6mTua6fE8EYC7fZK9drnkqe | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
140.82.58.123   | F1nRRpg4AAZg1kQF2NGwUk8CgCLDcHrWb7nc27C3XgdN | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
140.245.89.101  | 7N3TQmiNqesuDVrbG4QeE2mgUmfDzAmBx5F6bC8JxvAK | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
51.81.137.239   | 5XuPpdoJRdP8KHow9PRkTrTf1Tfw3rkHQka2d3JUyhBN | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
134.65.194.14   | 37D17K5wLJa4pCCoL98VrMxG2BcRJ3RXXqNK9RDmiyoC | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
144.168.36.122  | 4Dx8k2vASojfNFYtM9HvDXDQjEMcyecCRSUUu1P1FRCi | 8000   | none  | none     | none                  | 2.0.21  | 607245837
37.114.51.134   | EDSZoyMYyEY2BH91o59a6Y8rLf6XiTieG7YdHBfGx4SV | 8000   | none  | none     | none                  | 2.1.13  | 1725507508
176.31.30.22    | ENSze2US71STU5vDz3NvenUboTf8pNgcA3hnfoEtGoqT | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
72.251.4.93     | 7pwr9diMML2CFT8frGgX878DnmiNuodun8Co3PHcW2Bm | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
160.202.131.35  | EfSjGnk3Ks758nHpcqa1oaS1zJBtMpNc3sXqYDqVEPy3 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
95.179.179.161  | 7wvXmQ2szdDLgrxBrYEuYMTdyPfwmumQudc25VjnDFyJ | 8001   | none  | none     | none                  | 1.18.25 | 3241752014
162.19.103.96   | Erntx125J4MtoyTJd9c3oGY1sjErArXjdezfooN44pw7 | 9001   | 9004  | 9010     | none                  | 2.1.13  | 1725507508
145.239.161.175 | w2aM9Q8uxukxnyzVuEhboPrAJ2RKXC91u3f8ZiDGEpb  | 8020   | none  | none     | none                  | 2.1.11  | 3039680930
146.59.8.174    | TtPiyEKYVptjfxWwYXbgh1X9WHm5KVprQMt2RdXZSqH  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
74.118.139.41   | A9MtgweuK8f26Z9kY27CoKgCE7tjBj2ws39ATqzj3cJa | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
15.204.3.216    | EBELNCwhQRzAgdsExS8xs69Cw6PqvhiMtT5J7YgWGZ5X | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
213.32.63.26    | 98bDVVKpreHWyD5xrXboCnfJ1XcwgYdG8PGbwnkRhDyN | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
54.37.140.68    | 6cmQHzsSV84hTWNo29LTrLdXfyszrHQUhgweDhgwdDHx | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.83.137.118   | AtYNeCEkYua8UmTaHVuG15H3pU2FwnWFWkYYaRMPA3DZ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
64.31.54.85     | ArzFKx1Da3Edyh6do5gJDUXpjouwDssATWrhNnAiy287 | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
72.251.7.20     | 8GtMNFGKVDcXP7PSoXwN9AMR3NVPj1HhvKSwN55ZAgDM | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
198.244.135.120 | EX5ZBFgkZwAhC7zZFDm9A5q3n55YbBMWepHht4tjnQPe | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
142.44.219.214  | Dx64haMsvrfu7QF28ioDToMmZswwpoJrp2QPjHYqtw7s | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.89.161.224   | 3WZcTMP44XEhCTHundCaPpXshLXvHXRefS8cGD38jDpF | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
213.32.63.24    | DbNRoog7QR8rrF3UjN8PT5dnWPGisDtdZir258BGdkbu | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
15.204.20.178   | 775NEWWQXZoGZHQaHYUc4GWVMuD9LyVrMqXAGvmNeCpY | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.229.138   | 3CP3LTi5RHMqmRr5fJCNv5fRWVc6Y64965vPAAtti5x6 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
37.59.87.22     | 8UrAm5aGzBFBUgp8LoHKiKefnH5iHch2vcMrHpBccigi | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
91.121.48.14    | Ajv2Vb97mgFWBsj4UNBkZ8PJwDx7QFVwcDBkjAP7g8vV | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
94.23.155.6     | 7ER96qfAwb7i7muEe5uPiPLbsC47WEewkhiotUNdkxFZ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.250.85    | 4jb3yRmuJFt5nsF9r7C3F5ttFzah9NkT28CizzfSpKCp | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
147.124.197.22  | 4QXJkVee2fJUHBLZ2j7dGkFzZ7kUak8hdpQLvjz2Jtcb | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.52.60    | 2qa8WPCuUWxtF4KRfm1r3LVwFox5DJ2aaZP4zDRphw89 | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
145.40.64.255   | GdnSyH3YtwcxFvQrVVJMm1JhTS4QVX7MFsX56uJLUfiZ | 8001   | 8004  | 8010     | 145.40.64.255:8899    | 2.1.14  | 3271415109
51.89.25.68     | 7ie81jHT1Mstkv7jFPBRTghMNRJxiUrTjHRTcDjqAdic | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
149.130.210.48  | jiqWa13QCmwt1mgUpBgi3Vwdb3tG5ymfp3TRxLcshsb  | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
192.95.50.78    | 5una3kULaK4VR6j7ZTwPsmh7Jhqgj7SwfegErRL9vj34 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
72.251.7.25     | 5GWLbVqzgNff7ziV9difw2ufj3wxhqN2aoZMnJU9TXdQ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
147.135.126.218 | 95FYNbCZR3BfJjcbM6i9SkaQRDLXNrKyDTajAs2sTfty | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.68.187.17    | 77sx9X2d4DfZVvvfUmJSiUUeV6o1K7tLWsnVMuTgJcQ8 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
145.239.18.169  | EoAeaVA4QtHnwPVJ21maTehuoJ92mkmWZzx2ago2wC8j | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
85.195.124.21   | 2wPTHqSxxj3JZ8nEryeuBxcaTtF53yDyrnMcuKNyMUyD | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
51.38.91.200    | 6ZQbF62ys3o221bPWUyeyv3Bn7S8ACsycXMGb1py9Jof | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
147.135.3.42    | B6WF8d88VMZ4SjyDYYf3SNtVw3U8Kkm5XZ4EneGfGRiQ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
72.251.7.14     | 388fpL1jxhCK5Cv2onwZ51W6d4dmD71Uf7yRxAJdPqNM | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
66.70.134.72    | D4uxDxn3CZwcpDmkivKbPwucNbmvS8dkgg7E82KWw8xQ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.137.195   | EjNez9WFDuN3K49fkfdg2yr2de68vPcmAeSpbnTk2yms | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.229.146   | 3xHAf663f25TqQHV9YhjTDvNCR6q6yNNWZcj1wmLeMB5 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
129.213.91.26   | DnTs1WkuRzaVkKXiuomeg6oCBD8p7yKJnzqg2fY37kvn | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
151.80.89.219   | AWYBZC74jZ2KAiDeUH5nNxFcyHEBwoZ8SF2T7WyMMzLb | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
74.118.142.74   | Cp2HVtLbgQgJhkyDrUCFmzUTPM1BfK3TcpYASH2EUqfR | 8001   | 8004  | 8010     | none                  | 2.2.0   | 1081947060
64.130.51.76    | 3Vsnm12V2CHpPjdHBRT9X127RaCLJSYUmMdrK5dFNooW | 8000   | none  | none     | none                  | 2.1.15  | 3271415109
198.27.108.104  | 4qShXfEtsFMXqUfYJ4ZHRYZnnczhbEzLD3Cbe7vJsxZS | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
46.105.228.212  | nAZQXuWrNKHP5Yk4nGCPifJ9a3DoBdUdbAbuWfkqw81  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.222.56.200   | HUQE9BHgR56XRXv2sW3pEhcaWyHqeaYLhrcMyoWDh2y7 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.43.168    | Chzrh7NtsTLAsf16vLGgX6MXs7z1aNJGrFQAArf3BFxg | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
38.97.62.117    | KunoVSdjnkPkNRvv64P21Hg4aS544WjmU1WRvjcBoft  | 9332   | 8002  | 8008     | none                  | 2.0.21  | 607245837
189.1.164.37    | BX12ddBywdrtxWGSqhBYpUYmPE4fdtRKzFZZZDgPWQe4 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
45.250.255.105  | 71BUbxdrzWhCetPPHUcNQcUmx2Chzij7xv2miTUnbexW | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
72.251.7.7      | 9Aqr8r4xbqy7m4myq5KhUFtoUDC4psX3Uz3a1SYV4MKE | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.206.203   | CxhqrukXybEAvdFXRCeCZtSi6oun3YgSxxyAt97QyutW | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
45.43.11.14     | GJvMMXagpExDL6EkGHCbFa8ZhRRt8YLTnpLUeB4rbEtg | 8002   | 8005  | 8011     | 45.43.11.14:8899      | 1.18.15 | 4215500110
37.59.87.20     | EA2DY9yBLCEhGE3MnnVgAfsPW11x9wv9qkPeqazfKwuw | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
149.56.37.101   | 6hE2SoV4neSZpfoTcp5hczgFFrXcCVQmkTxD2FeAnfMh | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
145.239.233.180 | HGUMJR6vmuAFNr6yWvxHfqeK99JfoMPGkGgtGF7txq7r | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
54.37.140.70    | JH9GzU8DUUyCxbQWdnApaHbeA6Ge5aEj7XgRQEoRPHT  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
144.24.34.37    | CCFhUHwCUt2UVfszj1Z1pyBYc4rfzoAhgiZFQBUTrBRh | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
64.130.57.60    | HHLEn7VSC8M4Zg9KMqYRzVvoDSg26bTaU4XsKCZm1uWP | 8001   | none  | none     | none                  | 1.18.16 | 4215500110
54.36.192.206   | 2CLWbpuRVsPefGvXzKTubxem6Jwk6GZyhseZ4WytitkB | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
57.128.146.12   | BDqjYRTizgCiXnhiwGYttfK6Zn93AwRyn3uXwnHwp4qb | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
158.69.19.121   | 5j6rS3hGxmaPCmbKXDmimXXTiJ1U4uerDjz2r3YDyCdK | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
15.204.42.214   | CPtsY8rHznchJtepByDvE3hbFLq7s24EUE9veBeZVivt | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
72.251.4.139    | FJMHTHRMXgUXhgCaXHsExbBsynRfJsRzeZb1DWaVFt9k | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
135.148.75.113  | 4eh21tQLmaRh1x9vdznRZEdq1mkL9sLH3froEMTj4uoS | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.38.91.202    | FYhLi4Zbs4VNEhvuqBQYPBMrMUemVd4YTbM636bxjzYs | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
94.23.165.109   | tWRAMhZJ9itTKDCs3A1mYMjHTWX8iX46kxVaSUaMLd9  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
8.244.151.204   | AkFD2F8vbGEkw78DDPSjG7RNXrrocHy8TxmdBk9Bi6qy | 8030   | none  | none     | none                  | 2.1.14  | 3271415109
185.101.32.46   | hkG2JEoe8BfF4HLJeaS5ohd8TgTcqy13AvpPRE49LGE  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
162.19.167.136  | qsmSG9jNZrJnGEq8pNexFUNKwPRFgA1xfZRQw8Ha3Ji  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
208.91.110.178  | 3Wu3DE8GFL9xB2hTTpzvxEpVKLhHBQaYyPsmfMfd5bwy | 8000   | none  | none     | none                  | 2.1.11  | 3039680930
51.222.56.201   | GE2cGeWDXp1qGnXvEkby7QuUnkPsj9Dc7b3b4Jz62hiG | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.77.35.90     | Aca2u8GEmxUczx1o5sZwpCNXi7Y6Pr1iuE2KKP6cjAnn | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.140.24    | 7NHB9vnGTHbeRa2fY7unPtmKNSckicdCjU96UcmvRDqu | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
198.244.135.121 | rfzHR9GK4gFo5HJZCScMxYJJgaGne4NcWe3kwBJ9991  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
178.33.250.141  | HKApeUpJsf5f9ioMfuxKmTqRCBTW76TwHdErdMiwoniJ | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.229.143   | BFx3ZcsYKYo3Cbo7Siu4ekqXZc18eSR9gAQn381kfmGp | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.81.123.251   | EW9GPd2y3tf3o6AiWGauWV2eipxkiL4xp18ZDqzidpTw | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.38.107.254   | F7wNftweoCZSU8WTx78D8eVjSv1CPrLZKZpa9aYvRrx5 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
142.44.219.213  | DPBARbNBm8wtiJ2RaSYMwtTAJ4BvnJq9rhrRpfqu6SpH | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
94.23.155.118   | DBAwxauvByWRAZ1Ybw1eDLbcuQ1CZKCvzzDCrJqvceGc | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.89.250.168   | 3rUbheXSmhLEy894CKeiRFzmgXAP6TQkhiLuvqJxCsNi | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.83.231.159   | 79iUpAWVqvTHiGyraapiC8SGb4MVNDJadKSZPHCFSo1L | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
142.44.219.212  | 7q1j77SVPcwz96Grspv8sibHUjQ7rMFkrh1R15XXaGf  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
149.130.212.71  | 3JUY9NByKt9dXbkqpHfxKGcEEtwR49867HGqipBtpiXS | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
51.89.106.38    | 9Puqr9A39tufQJnwPHB3W4UE1LKgRcArnmmguYcXyxbY | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
140.245.123.62  | 4xfYqytHsNFSnmrz2kztnddSCAYdMx1ifFLdSD3uNDx1 | 8001   | 8004  | 8010     | none                  | 1.18.25 | 3241752014
147.28.175.189  | DzoMa4XqNYzFjKxSZ4uqwZePGjF3zPq3G1BQWTANMEZx | 8001   | none  | none     | none                  | 2.1.15  | 3271415109
145.239.233.181 | Hvvf1DzcaTjE4vHTF7fgNzvjDPFfm85yjnenNTRB7qAW | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
141.95.48.148   | DUyEhVbkRYo4N9yj2iTVC2G71HYJ6W9nUtYjiJZB9sDc | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
193.70.95.156   | Ha8QvzSbQvP74af1nbMWeaTyGmJvH66WxX3KX7mEnTPm | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
158.69.19.120   | 78CMADJ7FKMJkww1XKofnGY1aeywtv4Za3HJGs5ASm7f | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
193.70.95.158   | 3SFRFpYT4r7vKK3oix46AgZrHRbc4EJTm3aNTisUA7SR | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
103.219.170.119 | 9cxw6eRnGBMuTMp9WV45ZCSJqDTsuk263npDF7sZJA9A | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
51.75.164.180   | 3wSb1YtXzdJsBqYLrpkp3cUZF1YGwMSfm26YfMCES5Ah | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
142.44.219.215  | 7s8cGtX5BMVuqr8kKYc7RTirpqPoEq7rfZqVRdWc1b2z | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
176.31.30.21    | 7n4a1FD2S35n9mCcjJYiE6JwnYHS4RnaWjNNBg9p2SmP | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
51.77.102.103   | Gtys482aD3yYZSqpHBbK4WJpmvUMJ7PBUUt6Rj4oxH53 | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
198.50.128.215  | FjmNBVzSENjqVqzCWkTEiZo3EQ7bwCJ3mcQoydeKTCLM | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
87.98.190.109   | BVsQmcn5KnCEKLJ37xAVivZMwf7Vd9mbwV55suqxSKmS | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
64.130.59.188   | 5U1WZHYUeAFKDWhHNZq4TbqAngHUPh1oBASvo3MfCDUg | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
51.81.195.42    | 5ZJzZBaJqHR3e1z47Jx7sTLGU85PkPozAXEoJfHKNpA  | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
72.251.7.5      | EhnstmZQrPJpXQ1jZedD6VeeHK7ZP4Ary81b2HWrCJdi | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
185.26.10.223   | 6ZHs1XvD2D9jN6jAygrJ6wNxoPNRCEnovrtLLkkqmxfn | 8000   | 8003  | 8009     | none                  | 2.1.4   | 288566304
72.251.7.10     | F64bf3PYnuQy8eicZayF2fBJyaKXUzYw2DjJWzEHhNYm | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
64.130.52.163   | 5WnVqTNtvTo5p49wMGBdc3KPoNQFms9zsXo2M5hF43cH | 8001   | 8004  | 8010     | none                  | 2.0.16  | 607245837
51.38.146.234   | DKJqpuidYSCH9J1ptZmL4edRi38D3aqXimc117nETJQD | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
189.1.164.33    | 6U76YyWM9sLquhu8x3HJmwbvNSduadaktQxQVVVDKkvQ | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
135.125.166.238 | 2Tw9YZUCvhchYCgJn1YdVfnGe8adjc1PTe9KtJSXSrPD | 8001   | 8004  | 8010     | none                  | 2.1.13  | 1725507508
